"cardnum_amount_month_diff_avg_1","cardnum_amount_month_diff_sum_1","cardnum_amount_avg_1","cardnum_amount_avg_3","cardnum_amount_month_diff_sum_3","merchantnum_amount_month_diff_max_1","cardnum_amount_week_diff_sum_3","cardnum_amount_week_diff_sum_1","merchantnum_amount_sum_1","cardnum_amount_sum_1","cardnum_amount_max_1","merchantnum_amount_avg_1","merchantnum_amount_week_diff_avg_1","cardnum_amount_week_diff_sum_7","cardnum_amount_avg_7","cardnum_amount_sum_3","merchantnum_amount_max_3","cardnum_amount_month_diff_avg_7","merchantnum_amount_month_diff_sum_1","cardnum_amount_month_diff_sum_15","cardnum_amount_week_diff_sum_15","merchantnum_amount_month_diff_avg_3","cardnum_amount_week_diff_max_3","cardnum_amount_max_3","cardnum_amount_month_diff_avg_15","Fraud"
-395.667050205183,-6726.33985348811,3.79647058823529,48.8190909090908,-7714.1774574552,-349.963520793418,-7556.17419835569,-6504.24476529161,314.8,64.54,6.62,5.33559322033899,-381.063510620344,-8733.30142601918,43.4755999999999,1074.02,49.5,-355.987920793418,-23253.5477268117,-12067.9623734256,-11892.175232575,-393.840940148257,575.033608343297,995,-365.695829497747,0
-325.969782672112,-651.939565344224,40.4,40.4,-651.939565344224,-340.739782672112,-739.921520703689,-739.921520703689,382.26,80.8,77.18,4.55071428571429,-405.81004606613,-739.921520703689,40.4,80.8,25.63,-325.969782672112,-30392.8017444574,-1066.968731763,-1106.73066845529,-361.785903361768,-333.180760351844,77.18,-355.656243921001,0
-380.348188593156,-380.348188593156,42,42,-380.348188593156,136.651811406844,-361.200321040697,-361.200321040697,868.66,42,42,217.165,-186.035321040697,-698.581081392541,57.49,42,559,-345.790912478396,-820.732754372624,-691.581824956792,-698.581081392541,-205.183188593156,-361.200321040697,42,-345.790912478396,0
-271.746022186202,-543.492044372404,114.335,114.335,-543.492044372404,-373.831022186202,-534.120297172794,-534.120297172794,97.26,228.67,225,4.42090909090909,-376.974239495488,-3725.56043861888,138.374285714286,228.67,46,-247.706736471916,-8396.52248809644,-3324.51453246885,-3628.37488529839,-380.707688852869,-156.395148586397,225,-138.521438852869,0
-273.617417919932,-273.617417919932,164.88,164.88,-273.617417919932,-273.617417919932,-216.515148586397,-216.515148586397,164.88,164.88,164.88,164.88,-216.515148586397,1266.94453037291,1025.77,164.88,164.88,587.272582080068,-273.617417919932,1301.92705361829,1440.98377002106,-273.617417919932,-216.515148586397,164.88,433.975684539431,0
1715.525504329,1715.525504329,2080.5,2080.5,1715.525504329,1715.525504329,1694.10089615932,1694.10089615932,2080.5,2080.5,2080.5,2080.5,1694.10089615932,2157.97905441493,942.075,2080.5,2080.5,577.100504329004,1715.525504329,1461.12853030303,1201.06719313113,1715.525504329,1694.10089615932,2080.5,208.732647186147,0
59.6975820800678,238.790328320271,498.195,636.328,989.152910400339,194.502582080068,1091.41367302135,312.91443337319,633,1992.78,1028,633,213.033608343297,911.529420594266,538.507142857143,3181.64,633,100.009724937211,194.502582080068,7118.51098496081,7574.51476117184,194.502582080068,778.499239648155,1188.86,593.209248746734,0
-65.2244956709957,-65.2244956709957,299.75,191.885,-692.357982683983,-65.2244956709957,-869.187794089941,-120.216391656703,299.75,299.75,299.75,299.75,-120.216391656703,173.995002114477,420.03875,767.54,303.54,55.0642543290043,-65.2244956709957,-468.062421938513,-737.720401486359,-222.231418747919,-99.660321040697,303.54,-39.0052018282094,0
687.255504329004,1374.51100865801,1052.23,1052.23,1374.51100865801,-334.094495670996,1283.73847929631,1283.73847929631,269.85,2104.46,2093,5.86630434782609,-404.494456004018,1283.73847929631,1052.23,2104.46,116.8,687.255504329004,-16518.9768008658,4990.57465935603,4942.38268662613,-357.332849580461,1682.63923964816,2093,831.762443226006,0
-216.388636363636,-432.777272727273,167.825,167.825,-432.777272727273,-332.263636363636,-451.146906622789,-451.146906622789,51.95,335.65,283.7,51.95,-341.448453311394,-1498.34172336518,318.501875,335.65,51.95,-65.7117613636363,-332.263636363636,-2253.19121844665,-2752.05736554653,-332.263636363636,-109.698453311394,283.7,-70.4122255764577,0
-395.248520793418,-3952.48520793418,4.215,6.89076923076923,-5113.49837554195,-384.063520793418,-4933.97244898606,-3771.80148586397,64.84,42.15,9.57,4.98769230769231,-376.407456278704,-4933.97244898606,6.89076923076923,89.58,15.4,-393.346028887842,-5128.18577031444,-14711.4824948093,-14141.7551795122,-396.514047102007,-367.700321040697,35.5,-377.217499866904,0
166.318478073511,997.910868441064,588.666666666667,588.666666666667,997.910868441064,-72.3481885931559,1279.42511349036,1279.42511349036,1750,3532,1782,350,-25.429147751606,4959.82010071144,932.283333333333,3532,350,516.570504985025,-361.740942965779,4649.13454486523,4959.82010071144,-72.3481885931559,1406.57085224839,1782,516.570504985025,0
-386.366854126752,-1159.10056238025,13.0966666666667,13.0966666666667,-1159.10056238025,718.536479206582,-1140.90535993418,-1140.90535993418,1157.29,39.29,17.11,289.3225,-104.075953311394,-4137.0959588906,85.6423076923077,39.29,1118,-313.821213101111,-440.564083173673,-5171.74049390327,-5176.28698808394,-110.141020793418,-376.288453311394,17.11,-184.705017639403,0
-296.683940146367,-296.683940146367,80.05,80.05,-296.683940146367,-296.683940146367,-339.916391656703,-339.916391656703,80.05,80.05,80.05,80.05,-339.916391656703,-694.96394880878,168.266666666667,80.05,80.05,-208.4672734797,-296.683940146367,-625.401820439101,-694.96394880878,-296.683940146367,-339.916391656703,80.05,-208.4672734797,0
-434.877417919932,-434.877417919932,3.62,3.62,-434.877417919932,-430.187417919932,-399.580321040697,-399.580321040697,19.29,3.62,3.62,4.8225,-398.377821040697,-782.35942488138,3.62,3.62,59.01,-434.877417919932,-1734.69967167973,-869.754835839864,-782.35942488138,-448.888064926124,-399.580321040697,3.62,-434.877417919932,0
-420.02916641878,-420.02916641878,3.62,31.71,-783.878332837561,-419.90916641878,-733.339864192527,-382.779103840683,25.63,3.62,3.62,3.66142857142857,-382.737675269254,-1543.09138489622,18.5975,63.42,149,-373.24549382473,-2939.91416493146,-1374.87419050722,-1459.570270122,-408.20729141878,-350.560760351844,59.8,-137.487419050722,0
-277.047417919932,-277.047417919932,161.45,238.49,-600.022253759797,-277.047417919932,-501.291402433238,-248.910760351844,161.45,161.45,161.45,161.45,-248.910760351844,-501.291402433238,238.49,715.47,161.45,-200.007417919932,-277.047417919932,-841.059074990476,-768.690506273921,-277.047417919932,-83.120321040697,320.08,-210.264768747619,0
-68.033940146367,-68.033940146367,308.7,1264.305,1775.14211970727,-68.033940146367,1715.04891860746,-101.660760351844,308.7,308.7,308.7,308.7,-101.660760351844,1514.64981476678,904.87,2528.61,308.7,528.136059853633,-68.033940146367,3513.48121912682,3612.40673534645,-68.033940146367,1816.7096789593,2219.91,292.790101593902,0
-248.797417919932,-248.797417919932,189.7,189.7,-248.797417919932,-248.797417919932,-220.660760351844,-220.660760351844,189.7,189.7,189.7,189.7,-220.660760351844,-220.660760351844,189.7,189.7,189.7,-248.797417919932,-248.797417919932,-620.886584338713,-544.52990810345,-248.797417919932,-220.660760351844,189.7,-310.443292169356,0
-191.801022186202,-383.602044372404,194.28,170.186666666667,-685.251210791184,-54.321022186202,-650.659055855056,-362.298295503212,482.01,388.56,331.76,120.5025,-254.926647751606,-650.659055855056,170.186666666667,510.56,5084.25,-228.417070263728,-1062.31408874481,-685.251210791184,-650.659055855056,724.494478092355,-43.669147751606,331.76,-228.417070263728,0
747.085610797411,1494.17122159482,1149.9,1149.9,1494.17122159482,1770.13561079741,1479.07847929631,1479.07847929631,2172.95,2299.8,2172.95,2172.95,1762.58923964816,1288.11208763961,842.933333333333,2299.8,2464.34,440.118944130744,1770.13561079741,1960.2604971767,1897.25464057528,644.643388575189,1762.58923964816,2172.95,217.806721908522,0
-377.814389202589,-377.814389202589,25,25,-377.814389202589,-377.814389202589,-368.398453311394,-368.398453311394,25,25,25,25,-368.398453311394,-368.398453311394,25,25,25,-377.814389202589,-377.814389202589,-377.814389202589,-368.398453311394,-377.814389202589,-368.398453311394,25,-377.814389202589,0
-253.497417919932,-253.497417919932,185,208.5,-445.146584338713,-253.497417919932,-389.365495497385,-234.966391656703,185,185,185,185,-234.966391656703,-415.764599338068,259,417,185,-162.653657847101,-253.497417919932,-487.960973541302,-415.764599338068,-253.497417919932,-154.399103840683,232,-162.653657847101,0
-408.497417919932,-408.497417919932,30,30,-408.497417919932,-408.497417919932,-363.398453311394,-363.398453311394,30,30,30,30,-363.398453311394,-363.398453311394,30,30,30,-408.497417919932,-408.497417919932,-408.497417919932,-363.398453311394,-408.497417919932,-363.398453311394,30,-408.497417919932,0
470.658977813798,941.317955627596,856.74,817.68,1294.79693344139,1179.7289778138,1229.11815825561,892.758479296311,1565.81,1713.48,1565.81,1565.81,1155.44923964816,1229.11815825561,817.68,2453.04,1565.81,431.598977813798,1179.7289778138,2165.16284469659,2002.51383469911,1179.7289778138,1155.44923964816,1565.81,309.308977813798,0
-287.619495670996,-575.238991341991,77.355,48.8175,-1264.62798268398,-248.784495670996,-1431.85216278508,-666.011520703689,116.19,154.71,116.19,116.19,-294.170760351844,-2080.30245995788,51.6016666666667,195.27,210.07,-313.372829004329,-248.784495670996,-1479.918858894,-1707.53029996113,-234.227829004329,-294.170760351844,116.19,-134.538078081272,0
-34.4635207934182,-34.4635207934182,365,1184.66666666667,2367.50845364036,-34.4635207934182,2383.00542653222,-21.3991038406828,365,365,365,365,-21.3991038406828,2056.81632269154,903.5525,3554,365,497.305258930106,-34.4635207934182,-2120.69539723869,-1732.68919023411,-34.4635207934182,1383.6048514136,1765,-124.746788072864,0
2125.025504329,2125.025504329,2490,2490,2125.025504329,2125.025504329,2086.7996789593,2086.7996789593,9822.5,2490,2490,2455.625,2052.4246789593,2086.7996789593,2490,2490,2490,2125.025504329,8362.60201731602,2125.025504329,2086.7996789593,1723.255504329,2086.7996789593,2490,2125.025504329,0
135.925610797411,135.925610797411,538.74,538.74,135.925610797411,135.925610797411,157.344851413603,157.344851413603,538.74,538.74,538.74,538.74,157.344851413603,230.946398102209,502.87,538.74,538.74,113.095835325522,135.925610797411,341.321887978932,302.085637750364,-70.2470859373506,157.344851413603,538.74,113.773962659644,0
-298.773636363636,-597.547272727273,85.44,85.44,-597.547272727273,-310.163636363636,-615.916906622789,-615.916906622789,74.05,170.88,96.83,74.05,-319.348453311394,-574.594507685789,245.2575,170.88,74.05,-151.113051124948,-310.163636363636,-604.452204499793,-574.594507685789,-310.163636363636,-296.568453311394,96.83,-151.113051124948,0
-300.648188593156,-300.648188593156,121.7,121.7,-300.648188593156,-300.648188593156,-281.500321040697,-281.500321040697,121.7,121.7,121.7,121.7,-281.500321040697,-281.500321040697,121.7,121.7,121.7,-300.648188593156,-300.648188593156,-300.648188593156,-281.500321040697,-300.648188593156,-281.500321040697,121.7,-300.648188593156,0
-357.663520793418,-715.327041586836,41.8,41.8,-715.327041586836,-357.663520793418,-722.800642081394,-722.800642081394,83.6,83.6,41.8,41.8,-361.400321040697,-722.800642081394,41.8,83.6,41.8,-357.663520793418,-715.327041586836,908.259437619745,918.854209332209,-357.663520793418,-361.400321040697,41.8,302.753145873248,0
-354.881022186202,-354.881022186202,31.2,73.3166666666667,-938.293066558606,-354.881022186202,-987.009534703936,-379.160760351844,31.2,31.2,31.2,31.2,-379.160760351844,-1635.39624740134,78.946,219.95,31.2,-316.113599666225,-354.881022186202,-3589.45157657647,-3670.24567464984,-354.881022186202,-222.848453311394,170.55,-199.413976476471,0
77.9235506612213,233.770651983664,444.293333333333,1416.3825,8369.00926620034,-97.369782672112,8104.16855847292,72.9808250298922,269,1332.88,622.56,269,-150.966391656703,8436.56945463224,1338.87333333333,11331.06,269,969.048831503136,-97.369782672112,16259.4307874956,15806.6226084063,-100.394782672112,6081.60154668861,6475,1083.9620524997,0
-372.961022186202,-372.961022186202,13.12,13.12,-372.961022186202,-372.961022186202,-390.080321040697,-390.080321040697,13.12,13.12,13.12,13.12,-390.080321040697,-390.080321040697,13.12,13.12,13.12,-372.961022186202,-372.961022186202,-491.592044372404,-532.991081392541,-372.961022186202,-390.080321040697,13.12,-245.796022186202,0
-290.226022186202,-580.452044372404,95.855,95.855,-580.452044372404,-274.171022186202,-571.080297172794,-571.080297172794,111.91,191.71,111.91,111.91,-269.485148586397,-571.080297172794,95.855,191.71,111.91,-290.226022186202,-274.171022186202,-580.452044372404,-571.080297172794,-274.171022186202,-269.485148586397,111.91,-290.226022186202,0
38.470217327888,38.470217327888,404.84,365.765,-2.41913068844789,129.620217327888,-166.507354778794,-15.1263916567026,900.83,404.84,404.84,450.415,30.4486083432974,-407.84873967501,354.9,1463.06,659.78,-44.6712854430814,168.090434655776,-1445.44861775736,-1200.8982316404,78.782717327888,263.679678959303,666.88,-57.8179447102944,0
-399.121055869256,-1197.36316760777,3.69333333333333,3.85,-5169.26261998872,-392.874389202589,-5533.38216139545,-1248.81917497011,39.17,11.08,3.74,4.35222222222222,-415.61416943448,-17637.1183459061,3.75318181818182,53.9,31,-385.250225481888,-3586.1595028233,-23621.9849826254,-23912.0769643267,-363.702275697236,-386.778453311394,6.62,-332.704013839794,0
-201.018110541841,-201.018110541841,256,256,-201.018110541841,-201.018110541841,-130.399103840683,-130.399103840683,256,256,256,256,-130.399103840683,27.9187214988948,395.8875,256,256,-23.9801374740997,-201.018110541841,1387.78753697864,1407.28237056994,-201.018110541841,-130.399103840683,256,92.5191691319093,0
-382.91879996398,-3446.26919967582,3.16222222222222,4.64558823529412,-13545.2236757649,-370.681022186202,-13225.4967329538,-3350.40232976445,132.46,28.46,3.8,4.90592592592593,-370.52322182568,-18169.561351357,4.40531914893617,157.95,62.45,-390.967363922049,-10291.7275990275,-33538.5618626645,-33988.2482966194,-394.071391554237,-357.398453311394,36,-385.500711065109,0
-315.213636363636,-315.213636363636,69,69,-315.213636363636,-315.213636363636,-350.966391656703,-350.966391656703,69,69,69,69,-350.966391656703,-350.966391656703,69,69,69,-315.213636363636,-315.213636363636,-315.213636363636,-350.966391656703,-315.213636363636,-350.966391656703,69,-315.213636363636,0
-345.841022186202,-345.841022186202,40.24,55.12,-661.922044372404,-345.841022186202,-686.358774352091,-362.960321040697,40.24,40.24,40.24,40.24,-362.960321040697,-686.358774352091,55.12,110.24,40.24,-330.961022186202,-345.841022186202,757.127733765577,542.61060715208,-345.841022186202,-323.398453311394,70,63.0939778137981,0
-361.354495670996,-361.354495670996,3.62,22.93,-1026.13348701299,-333.834495670996,-1097.20061821349,-399.580321040697,386.05,3.62,3.62,6.43416666666667,-396.76615437403,-1097.20061821349,22.93,68.79,34.14,-342.044495670996,-21512.4197402597,-2385.50515814403,-2361.98760421578,-358.821436847466,-319.845148586397,61.55,-298.188144768004,0
1391.35258208007,1391.35258208007,1829.85,1829.85,1391.35258208007,1391.35258208007,1419.48923964816,1419.48923964816,1829.85,1829.85,1829.85,1829.85,1419.48923964816,2846.13891860746,1829.85,1829.85,1829.85,1417.56077994693,1391.35258208007,2064.48379477888,2085.59540860622,1391.35258208007,1419.48923964816,1829.85,344.080632463147,0
-299.514495670996,-299.514495670996,65.46,257.73,-214.488991341991,-299.514495670996,-314.867152008547,-354.506391656703,65.46,65.46,65.46,65.46,-354.506391656703,-314.867152008547,257.73,515.46,65.46,-107.244495670996,-299.514495670996,-2134.56596536797,-2564.89550194876,-299.514495670996,39.6392396481556,450,-266.820745670996,0
-359.519782672112,-359.519782672112,6.85,15.276,-1755.46891336056,-350.969782672112,-1917.18020490228,-413.116391656703,122.48,6.85,6.85,5.56727272727273,-414.39911892943,-2697.11298821569,19.4828571428571,76.38,119,-346.886925529255,-7937.65521878646,-2428.20847870478,-2697.11298821569,-364.501160807358,-369.388453311394,24.01,-346.886925529255,0
-354.369782672112,-354.369782672112,12,9.25,-714.239565344224,-354.369782672112,-778.098774352091,-391.200321040697,12,12,12,12,-391.200321040697,-778.098774352091,9.25,18.5,12,-357.119782672112,-354.369782672112,-1061.42058753043,-1142.39909539279,-354.369782672112,-386.898453311394,12,-353.806862510142,0
-328.974495670996,-328.974495670996,36,262.44,-512.672478354978,-328.974495670996,-691.358309056027,-374.360760351844,36,36,36,36,-374.360760351844,-503.33741289671,314.436666666667,1312.2,36,-50.537829004329,-328.974495670996,-562.198887616902,-727.665013959711,-328.974495670996,136.101546688606,529.5,-70.2748609521128,0
264.286479206582,528.572958413164,663.75,663.75,528.572958413164,-172.463520793418,564.709702827206,564.709702827206,227,1327.5,1100.5,227,-154.395148586397,327.246404547715,459.36,1327.5,227,59.8964792065818,-172.463520793418,299.482396032909,327.246404547715,-172.463520793418,719.104851413603,1100.5,59.8964792065818,0
-264.429782672112,-264.429782672112,101.94,143.295,-446.149565344224,-264.429782672112,-526.971081392541,-308.420760351844,101.94,101.94,101.94,101.94,-308.420760351844,-1055.60137856534,130.1875,286.59,332.98,-264.171485632634,-264.429782672112,-1473.15591380763,-1484.96160770948,-134.153116005445,-218.550321040697,184.65,-210.450844829661,0
-278.497417919932,-278.497417919932,160,505.646666666667,201.447746240204,-278.497417919932,360.751249515812,-233.398453311394,160,160,160,160,-233.398453311394,126.784857859109,425.735,1516.94,160,-12.7624179199321,-278.497417919932,-51.0496716797285,126.784857859109,-278.497417919932,705.544851413603,1086.94,-12.7624179199321,0
-206.284782672112,-412.569565344224,160.085,160.085,-412.569565344224,-288.489782672112,-486.230642081394,-486.230642081394,77.88,320.17,242.29,77.88,-325.320321040697,-486.230642081394,160.085,320.17,90.69,-206.284782672112,-288.489782672112,-640.218731763004,-683.629095392788,-287.266861409239,-160.910321040697,242.29,-213.406243921001,0
-327.857829004329,-983.573487012987,37.1166666666667,58.844,-1530.65247835498,-285.774495670996,-1690.17456501988,-1098.25096312209,79.2,111.35,79.2,79.2,-324.000321040697,-1690.17456501988,58.844,294.22,79.2,-306.130495670996,-285.774495670996,-1445.17697402597,-1621.11971360628,-285.774495670996,-255.238453311394,138.16,-240.862829004329,0
279.336479206582,279.336479206582,678.8,1056.73333333333,1971.80943761975,279.336479206582,1943.86811284591,292.400896159317,678.8,678.8,678.8,678.8,292.400896159317,1616.66779180522,811.55,3170.2,2486.58,412.086479206582,279.336479206582,1319.43909559565,1244.59747076452,1183.22647920658,1978.0336083433,2398,263.88781911913,0
-134.428940146367,-268.857880292734,242.305,242.305,-268.857880292734,-16.123940146367,-355.322783313405,-355.322783313405,360.61,484.61,360.61,360.61,-59.3563916567026,-355.322783313405,242.305,484.61,360.61,-134.428940146367,-16.123940146367,-268.857880292734,-355.322783313405,-16.123940146367,-59.3563916567026,360.61,-134.428940146367,0
-342.749782672112,-342.749782672112,23.62,23.62,-342.749782672112,-342.749782672112,-369.778453311394,-369.778453311394,23.62,23.62,23.62,23.62,-369.778453311394,-723.139213663239,40.31,23.62,23.62,-371.383946606977,-342.749782672112,-1530.81144883532,-1435.57750916645,-342.749782672112,-369.778453311394,23.62,-382.702862208831,0
-126.64916641878,-126.64916641878,297,297,-126.64916641878,-126.64916641878,-84.3951485863968,-84.3951485863968,297,297,297,297,-84.3951485863968,-298.623922938488,293.123333333333,297,297,-130.525833085447,-126.64916641878,-534.755832093902,-407.868767906585,-126.64916641878,-84.3951485863968,297,-106.95116641878,0
77.7863636363637,77.7863636363637,462,1408.705,2048.98272727273,77.7863636363637,2049.61574757292,80.6048514136032,462,462,462,462,80.6048514136032,4479.38662580623,1139.455,2817.41,462,734.425236385649,77.7863636363637,11837.2503074823,11837.5469258674,77.7863636363637,1969.01089615932,2355.41,986.437525623523,0
-8.008940146367,-16.017880292734,368.725,368.725,-16.017880292734,-249.693940146367,-13.4082955032119,-13.4082955032119,127.04,737.45,610.41,127.04,-248.389147751606,380.495312840085,517.106666666667,737.45,127.04,124.734317762829,-249.693940146367,374.202953288486,380.495312840085,-249.693940146367,234.980852248394,610.41,124.734317762829,0
-173.69916641878,-173.69916641878,249.95,249.95,-173.69916641878,-173.69916641878,-170.016391656703,-170.016391656703,249.95,249.95,249.95,249.95,-170.016391656703,-788.954599338068,134.603333333333,249.95,249.95,-289.045833085447,-173.69916641878,-1286.4758320939,-1174.55568073061,-230.69416641878,-170.016391656703,249.95,-257.29516641878,0
-260.389782672112,-520.779565344224,105.98,105.98,-520.779565344224,-341.409782672112,-594.440642081394,-594.440642081394,24.96,211.96,187,24.96,-378.240321040697,-1159.25055018484,108.235,211.96,24.96,-286.774474545446,-341.409782672112,-1956.92623101935,-1961.71333349825,-341.409782672112,-216.200321040697,187,-326.154371836558,0
148.025504329004,148.025504329004,513,525.033333333333,480.176512987013,148.025504329004,348.732966261903,93.0336083432974,513,513,513,513,93.0336083432974,319.994512950509,484.94,1575.1,513,119.965504329004,148.025504329004,479.862017316017,319.994512950509,148.025504329004,170.899678959303,574.1,119.965504329004,0
-418.524740317294,-12137.2174692015,3.82344827586207,4.73491228070175,-24256.1351709596,-412.778188593156,-22376.6142511843,-10776.5652847966,147.26,110.88,6.62,3.98,-371.449147751606,-29615.8393136487,4.76631578947368,269.89,132,-422.544914415657,-15479.6229779468,-34379.6528152854,-31785.3717696824,-417.343152734969,-368.809147751606,13,-419.264058722993,0
-335.104495670996,-335.104495670996,29.87,29.87,-335.104495670996,-335.104495670996,-356.529103840683,-356.529103840683,29.87,29.87,29.87,29.87,-356.529103840683,-356.529103840683,29.87,29.87,29.87,-335.104495670996,-335.104495670996,-335.104495670996,-356.529103840683,-335.104495670996,-356.529103840683,29.87,-335.104495670996,0
-326.614495670996,-326.614495670996,38.36,38.36,-326.614495670996,-326.614495670996,-364.840321040697,-364.840321040697,38.36,38.36,38.36,38.36,-364.840321040697,-364.840321040697,38.36,38.36,38.36,-326.614495670996,-326.614495670996,-326.614495670996,-364.840321040697,-326.614495670996,-364.840321040697,38.36,-326.614495670996,0
-347.431232071417,-7990.91833764259,74.9169565217391,71.94625,-8425.79575556252,-383.338188593156,-7431.7775213278,-7048.99841748712,329.32,1723.09,1640.45,5.77754385964912,-375.617604726748,-7803.58666907941,69.2132,1726.71,58.43,-353.832996879252,-23744.5267498099,-9383.07864479978,-8401.49588274265,-428.418747669319,1259.0548514136,1640.45,-347.521431288881,0
162.551811406844,162.551811406844,584.9,584.9,162.551811406844,162.551811406844,203.504851413603,203.504851413603,584.9,584.9,584.9,584.9,203.504851413603,203.504851413603,584.9,584.9,584.9,162.551811406844,162.551811406844,162.551811406844,203.504851413603,162.551811406844,203.504851413603,584.9,162.551811406844,0
-25.9544956709957,-25.9544956709957,339.02,565.518,1002.71752164502,-25.9544956709957,886.805779888718,-64.180321040697,339.02,339.02,339.02,339.02,-64.180321040697,1878.87299657531,665.655714285714,2827.59,339.02,300.681218614719,-25.9544956709957,-3809.81097252551,-3887.51934471496,-25.9544956709957,852.464851413603,1233.86,-112.053263897809,0
-132.67916641878,-132.67916641878,290.97,290.97,-132.67916641878,-132.67916641878,-119.390760351844,-119.390760351844,290.97,290.97,290.97,290.97,-119.390760351844,-119.390760351844,290.97,290.97,290.97,-132.67916641878,-132.67916641878,-376.328332837561,-359.357152008547,-132.67916641878,-119.390760351844,290.97,-188.16416641878,0
-93.121022186202,-93.121022186202,292.96,347.48,-77.2020443724039,-93.121022186202,-135.367152008547,-127.006391656703,292.96,292.96,292.96,292.96,-127.006391656703,-135.367152008547,347.48,694.96,292.96,-38.601022186202,-93.121022186202,-77.2020443724039,-135.367152008547,-93.121022186202,-8.36076035184442,402,-38.601022186202,0
-420.62916641878,-420.62916641878,3.02,3.14333333333333,-1261.51749925634,-420.62916641878,-1197.52953470394,-407.340760351844,3.02,3.02,3.02,3.02,-407.340760351844,-1614.10592636064,3.205,9.43,3.02,-420.44416641878,-420.62916641878,-2899.86076386642,-2805.60590037572,-420.62916641878,-390.008453311394,3.39,-414.265823409489,0
-105.993940146367,-105.993940146367,270.74,270.74,-105.993940146367,-105.993940146367,-122.658453311394,-122.658453311394,270.74,270.74,270.74,270.74,-122.658453311394,-1334.85110081733,139.048,270.74,270.74,-237.685940146367,-105.993940146367,-2309.95949525782,-2517.91608387762,-105.993940146367,-122.658453311394,270.74,-177.689191942909,0
-195.914855259823,-587.744565779468,226.433333333333,198.325,-912.2419836994,-242.028188593156,-737.284549599873,-464.88544575919,203.65,679.3,398.98,101.825,-279.570148586397,-767.713697351479,227.66,793.3,180.32,-198.178230023636,-641.046377186312,-990.89115011818,-767.713697351479,-320.523188593156,17.5848514136032,398.98,-198.178230023636,0
15.5808335812196,31.1616671624392,439.23,439.23,31.1616671624392,116.35083358122,91.6630933772111,91.6630933772111,1618.78,878.46,540,269.796666666667,-123.601786644728,-968.989508719019,242.015,878.46,540,-181.63416641878,-923.114998512682,-1089.80499851268,-968.989508719019,-153.852499752114,146.601546688606,540,-181.63416641878,0
-318.75916641878,-318.75916641878,104.89,156.283333333333,-802.097499256341,-318.75916641878,-697.140618213491,-298.310321040697,104.89,104.89,104.89,104.89,-298.310321040697,-697.140618213491,156.283333333333,468.85,104.89,-267.365833085447,-318.75916641878,-1047.75265332458,-952.222020646729,-318.75916641878,-127.675148586397,253.72,-174.625442220764,0
-360.604495670996,-360.604495670996,4.37,4.37,-360.604495670996,-175.174495670996,-398.830321040697,-398.830321040697,525.82,4.37,4.37,7.62057971014493,-395.579741330552,-792.241081392541,10.66,4.37,189.8,-354.314495670996,-24657.4202012987,-2385.0471260166,-2369.71333349825,-355.929297258297,-398.830321040697,4.37,-397.5078543361,0
-361.304495670996,-361.304495670996,3.67,3.67,-361.304495670996,-321.974495670996,-399.530321040697,-399.530321040697,960.72,3.67,3.67,7.81073170731708,-395.38958933338,-399.530321040697,3.67,3.67,43,-361.304495670996,-43931.1429675325,-6467.59607871731,-6147.03931840785,-357.557738914239,-399.530321040697,3.67,-248.753695335281,0
-433.817417919932,-433.817417919932,4.68,99.3,-1121.40788161197,-433.817417919932,-1165.19763256275,-398.520321040697,4.68,4.68,4.68,4.68,-398.520321040697,-1424.58507581756,180.585714285714,397.2,245,-217.922197266902,-433.817417919932,-3685.50355526172,-3741.39946646649,-274.427119575306,-141.399103840683,245,-216.794326780101,0
-369.473520793418,-369.473520793418,29.99,84.745,-629.437041586836,-369.473520793418,-615.105469627094,-373.210321040697,29.99,29.99,29.99,29.99,-373.210321040697,1787.62112251513,659.895714285714,169.49,139.5,260.432193492296,-369.473520793418,1912.65831285924,1879.58234816304,-314.718520793418,-241.895148586397,139.5,212.517590317693,0
-372.363940146367,-372.363940146367,4.37,4.37,-372.363940146367,-367.163940146367,-382.029103840683,-382.029103840683,64.52,4.37,4.37,4.96307692307692,-381.436026917606,-382.029103840683,4.37,4.37,48.25,-372.363940146367,-4833.02122190277,-768.207460939785,-764.808207681366,-390.245147561737,-382.029103840683,4.37,-384.103730469893,0
-225.213636363636,-225.213636363636,159,159,-225.213636363636,-225.213636363636,-260.966391656703,-260.966391656703,159,159,159,159,-260.966391656703,-260.966391656703,159,159,159,-225.213636363636,-225.213636363636,-225.213636363636,-260.966391656703,-225.213636363636,-260.966391656703,159,-225.213636363636,0
329.786479206582,659.572958413164,729.25,1319.5,2760.10943761975,988.006479206582,2744.38002598492,637.778479296311,2617.15,1458.5,993.5,872.383333333333,462.022572981489,2682.98487739852,1069.625,3958.5,1387.47,670.161479206582,1418.75943761975,2679.86422968556,2658.89394670685,80.5024792065818,2106.60154668861,2500,206.143402283505,0
-354.523520793418,-709.047041586836,44.94,59.2933333333333,-1005.26067795047,-346.483520793418,-995.316010463472,-696.916906622789,72.01,89.88,52.98,36.005,-357.393453311394,-995.316010463472,59.2933333333333,177.88,52.98,-335.086892650158,-726.917041586836,-1225.74158704138,-1260.31367743811,-363.458520793418,-298.399103840683,88,-204.290264506897,0
